datetime;Level 101 (m);Level 102 (m);Level 103(m)
25/02/2024;0,5863;0,5725;0,8706
25/02/2024;0,5862;0,5723;0,8704
25/02/2024;0,5862;0,5719;0,8703
25/02/2024;0,586;0,5718;0,8701
25/02/2024;0,5861;0,5719;0,8702
25/02/2024;0,5852;0,5713;0,8695
25/02/2024;0,5858;0,5718;0,8699
25/02/2024;0,5855;0,5716;0,8701
25/02/2024;0,5858;0,572;0,8706
25/02/2024;0,5855;0,5717;0,8701
25/02/2024;0,5857;0,5718;0,8704
25/02/2024;0,5858;0,5718;0,8704
25/02/2024;0,5857;0,5715;0,8701
25/02/2024;0,5854;0,5716;0,8699
25/02/2024;0,5853;0,5712;0,8698
25/02/2024;0,5856;0,5713;0,8702
25/02/2024;0,5852;0,5711;0,8701
25/02/2024;0,5851;0,5708;0,87
25/02/2024;0,5857;0,5713;0,8704
25/02/2024;0,5848;0,5707;0,8699
25/02/2024;0,5852;0,571;0,8702
25/02/2024;0,5846;0,5703;0,8699
25/02/2024;0,5846;0,5702;0,8698
25/02/2024;0,5859;0,5709;0,8706
25/02/2024;0,5858;0,5712;0,8709
25/02/2024;0,5851;0,5707;0,8706
25/02/2024;0,5848;0,5704;0,8699
25/02/2024;0,5854;0,5708;0,8702
25/02/2024;0,5853;0,5704;0,8699
25/02/2024;0,5855;0,5705;0,87
25/02/2024;0,5851;0,5704;0,8699
25/02/2024;0,5852;0,5703;0,87
25/02/2024;0,5848;0,5701;0,8699
25/02/2024;0,5843;0,5696;0,8693
25/02/2024;0,5842;0,5695;0,869
25/02/2024;0,584;0,5693;0,8688
25/02/2024;0,5845;0,5695;0,8691
25/02/2024;0,5842;0,5695;0,8694
25/02/2024;0,5838;0,5689;0,8685
25/02/2024;0,5837;0,5686;0,8683
25/02/2024;0,5837;0,5683;0,8682
25/02/2024;0,5833;0,5681;0,8679
25/02/2024;0,5834;0,5682;0,8684
25/02/2024;0,5834;0,5681;0,8683
25/02/2024;0,5825;0,5671;0,8674
25/02/2024;0,5823;0,5669;0,867
25/02/2024;0,5819;0,5665;0,8665
25/02/2024;0,5821;0,5664;0,8665
25/02/2024;0,5823;0,5662;0,8665
25/02/2024;0,5815;0,565;0,866
25/02/2024;0,5817;0,565;0,8661
25/02/2024;0,5813;0,565;0,8659
25/02/2024;0,5815;0,5651;0,8663
25/02/2024;0,5798;0,5637;0,8649
25/02/2024;0,5787;0,5624;0,8634
25/02/2024;0,5792;0,5623;0,8634
25/02/2024;0,5781;0,5606;0,8616
25/02/2024;0,5768;0,5597;0,8605
25/02/2024;0,5765;0,5589;0,8593
25/02/2024;0,576;0,5583;0,8589
25/02/2024;0,5772;0,5592;0,86
25/02/2024;0,5778;0,5598;0,8611
25/02/2024;0,5785;0,5603;0,8617
25/02/2024;0,5795;0,5616;0,863
25/02/2024;0,58;0,5621;0,8637
25/02/2024;0,5802;0,5627;0,8642
25/02/2024;0,5807;0,5629;0,8645
25/02/2024;0,581;0,5636;0,865
25/02/2024;0,5811;0,564;0,8655
25/02/2024;0,5819;0,5647;0,8666
25/02/2024;0,582;0,5652;0,8673
25/02/2024;0,5817;0,5651;0,8668
25/02/2024;0,5809;0,5651;0,8666
25/02/2024;0,5815;0,5652;0,8665
25/02/2024;0,5818;0,5655;0,8668
26/02/2024;0,5819;0,5656;0,8671
26/02/2024;0,582;0,5661;0,8672
26/02/2024;0,581;0,5651;0,866
26/02/2024;0,581;0,5648;0,8659
26/02/2024;0,5809;0,5644;0,8655
26/02/2024;0,5809;0,5642;0,8654
26/02/2024;0,5805;0,564;0,8653
26/02/2024;0,5801;0,563;0,8643
26/02/2024;0,5791;0,5623;0,8634
26/02/2024;0,5794;0,5623;0,8635
26/02/2024;0,5799;0,5626;0,864
26/02/2024;0,5799;0,5627;0,8643
26/02/2024;0,58;0,5629;0,8646
26/02/2024;0,5793;0,5621;0,8642
26/02/2024;0,5797;0,5624;0,8642
26/02/2024;0,5802;0,563;0,865
26/02/2024;0,5796;0,5625;0,8644
26/02/2024;0,579;0,5622;0,8638
26/02/2024;0,5792;0,562;0,8638
26/02/2024;0,579;0,5621;0,8637
26/02/2024;0,5789;0,562;0,8634
26/02/2024;0,579;0,5621;0,8634
26/02/2024;0,5783;0,5613;0,863
26/02/2024;0,5779;0,5608;0,8624
26/02/2024;0,5773;0,5602;0,8621
26/02/2024;0,5786;0,5608;0,8629
26/02/2024;0,5787;0,5614;0,8633
26/02/2024;0,5786;0,5612;0,8632
26/02/2024;0,5792;0,5619;0,8634
26/02/2024;0,5792;0,5626;0,8637
26/02/2024;0,579;0,5626;0,8639
26/02/2024;0,5787;0,5623;0,8637
26/02/2024;0,5781;0,5619;0,863
26/02/2024;0,5787;0,5623;0,8635
26/02/2024;0,5783;0,5622;0,8633
26/02/2024;0,5782;0,5622;0,8631
26/02/2024;0,5782;0,5623;0,8634
26/02/2024;0,5781;0,5618;0,8624
26/02/2024;0,5768;0,5614;0,8623
26/02/2024;0,5769;0,5614;0,8624
26/02/2024;0,5765;0,561;0,8618
26/02/2024;0,5769;0,5612;0,8619
26/02/2024;0,5763;0,5606;0,8615
26/02/2024;0,5764;0,5609;0,8616
26/02/2024;0,5762;0,5606;0,8616
26/02/2024;0,5768;0,5605;0,8621
26/02/2024;0,5764;0,5601;0,8616
26/02/2024;0,5761;0,5595;0,8612
26/02/2024;0,5753;0,5591;0,8604
26/02/2024;0,5755;0,559;0,8605
26/02/2024;0,5756;0,5586;0,8606
26/02/2024;0,5755;0,5587;0,8605
26/02/2024;0,5748;0,5581;0,8599
26/02/2024;0,5746;0,5577;0,8597
26/02/2024;0,5746;0,5577;0,8597
26/02/2024;0,5743;0,5572;0,8593
26/02/2024;0,5741;0,5568;0,8593
26/02/2024;0,5736;0,5562;0,8588
26/02/2024;0,5737;0,5558;0,8586
26/02/2024;0,5728;0,5552;0,8578
26/02/2024;0,5722;0,5546;0,8572
26/02/2024;0,5718;0,5542;0,8567
26/02/2024;0,5716;0,5537;0,8566
26/02/2024;0,5719;0,5541;0,8569
26/02/2024;0,572;0,5541;0,8568
26/02/2024;0,5704;0,5521;0,8553
26/02/2024;0,5712;0,5525;0,8558
26/02/2024;0,5709;0,5524;0,8554
26/02/2024;0,571;0,5525;0,8556
26/02/2024;0,5706;0,5525;0,8553
26/02/2024;0,5698;0,5513;0,8545
26/02/2024;0,5701;0,5518;0,8547
26/02/2024;0,57;0,5517;0,8547
26/02/2024;0,57;0,5519;0,8549
26/02/2024;0,5698;0,5523;0,8547
26/02/2024;0,5693;0,5514;0,8541
26/02/2024;0,5693;0,5513;0,8541
26/02/2024;0,5696;0,5508;0,8539
26/02/2024;0,5704;0,5517;0,8549
26/02/2024;0,5716;0,5528;0,8562
26/02/2024;0,5709;0,553;0,8561
26/02/2024;0,571;0,5531;0,8562
26/02/2024;0,5717;0,5538;0,8566
26/02/2024;0,5689;0,5511;0,8542
26/02/2024;0,5684;0,5501;0,853
26/02/2024;0,5686;0,5502;0,853
26/02/2024;0,5678;0,5491;0,8522
26/02/2024;0,5675;0,5488;0,8521
26/02/2024;0,5668;0,5477;0,8513
26/02/2024;0,5671;0,5475;0,851
26/02/2024;0,5665;0,547;0,8507
26/02/2024;0,5668;0,547;0,8508
26/02/2024;0,5656;0,5462;0,8501
26/02/2024;0,5662;0,5463;0,85
26/02/2024;0,5653;0,5461;0,8498
26/02/2024;0,5649;0,5453;0,8489
26/02/2024;0,5648;0,5446;0,8488
26/02/2024;0,5639;0,544;0,848
26/02/2024;0,5639;0,5436;0,8478
26/02/2024;0,5636;0,5428;0,8474
26/02/2024;0,5637;0,5426;0,8474
26/02/2024;0,5631;0,5418;0,8469
26/02/2024;0,5636;0,5429;0,8472
26/02/2024;0,5642;0,5435;0,8481
26/02/2024;0,5642;0,5435;0,8483
26/02/2024;0,5635;0,5423;0,8477
26/02/2024;0,5652;0,5439;0,8491
26/02/2024;0,5652;0,543;0,8493
26/02/2024;0,5642;0,5432;0,849
26/02/2024;0,5632;0,5415;0,8476
26/02/2024;0,5635;0,5417;0,8477
26/02/2024;0,5629;0,5412;0,8467
26/02/2024;0,5625;0,5412;0,8464
26/02/2024;0,563;0,5415;0,8468
26/02/2024;0,5629;0,5414;0,8469
26/02/2024;0,5621;0,5411;0,8463
26/02/2024;0,562;0,5411;0,8458
26/02/2024;0,562;0,5408;0,846
26/02/2024;0,5616;0,5404;0,8456
26/02/2024;0,5611;0,5399;0,845
26/02/2024;0,5613;0,5399;0,8451
26/02/2024;0,561;0,5399;0,8453
26/02/2024;0,5603;0,5394;0,8443
26/02/2024;0,5604;0,5395;0,8446
26/02/2024;0,5604;0,5389;0,8442
26/02/2024;0,5605;0,5391;0,8443
26/02/2024;0,5604;0,5388;0,8443
26/02/2024;0,5607;0,5391;0,8446
26/02/2024;0,5609;0,539;0,8449
26/02/2024;0,5603;0,5386;0,8443
26/02/2024;0,5599;0,5382;0,844
26/02/2024;0,5602;0,5382;0,8442
26/02/2024;0,5594;0,5377;0,8436
26/02/2024;0,5597;0,5376;0,8435
26/02/2024;0,5593;0,5373;0,843
26/02/2024;0,5584;0,5368;0,8422
26/02/2024;0,5583;0,5362;0,8418
26/02/2024;0,558;0,5356;0,8417
26/02/2024;0,5583;0,5359;0,8419
26/02/2024;0,5576;0,5354;0,8416
26/02/2024;0,5569;0,5349;0,8406
26/02/2024;0,5577;0,5351;0,8415
26/02/2024;0,5581;0,5352;0,8414
26/02/2024;0,5582;0,5353;0,842
26/02/2024;0,5578;0,5351;0,8419
26/02/2024;0,5578;0,5349;0,8416
26/02/2024;0,5572;0,5345;0,8411
26/02/2024;0,5566;0,534;0,8406
26/02/2024;0,5568;0,5339;0,8407
26/02/2024;0,5565;0,5332;0,84
26/02/2024;0,5566;0,533;0,8402
26/02/2024;0,557;0,5333;0,8404
26/02/2024;0,5573;0,5336;0,841
26/02/2024;0,5566;0,5328;0,8408
26/02/2024;0,556;0,5324;0,8401
26/02/2024;0,5555;0,5318;0,8394
26/02/2024;0,5557;0,5313;0,8396
26/02/2024;0,556;0,5313;0,8399
26/02/2024;0,5556;0,5309;0,8396
26/02/2024;0,5557;0,5302;0,8393
26/02/2024;0,5553;0,5301;0,8393
26/02/2024;0,5562;0,5306;0,8401
26/02/2024;0,5563;0,5302;0,8402
26/02/2024;0,5562;0,5296;0,8395
26/02/2024;0,556;0,529;0,8392
26/02/2024;0,5564;0,529;0,8395
26/02/2024;0,5572;0,5287;0,8398
26/02/2024;0,5574;0,5284;0,8394
26/02/2024;0,5583;0,5289;0,8403
26/02/2024;0,5581;0,5281;0,8401
26/02/2024;0,5585;0,5279;0,8402
26/02/2024;0,5592;0,528;0,8405
26/02/2024;0,5613;0,5289;0,8419
26/02/2024;0,5606;0,5281;0,8414
26/02/2024;0,5613;0,5278;0,8416
26/02/2024;0,5627;0,5279;0,8425
26/02/2024;0,5638;0,528;0,8425
26/02/2024;0,5656;0,5274;0,8426
26/02/2024;0,568;0,5271;0,8428
26/02/2024;0,5693;0,5268;0,8434
26/02/2024;0,5704;0,5271;0,8442
26/02/2024;0,5716;0,5269;0,8447
26/02/2024;0,5734;0,5273;0,8454
26/02/2024;0,575;0,5274;0,8461
26/02/2024;0,5753;0,5271;0,8461
26/02/2024;0,5773;0,5276;0,847
26/02/2024;0,5781;0,5275;0,8474
26/02/2024;0,5805;0,5284;0,8487
26/02/2024;0,5817;0,5293;0,8495
26/02/2024;0,5826;0,5296;0,8502
26/02/2024;0,5842;0,5302;0,8512
26/02/2024;0,5851;0,5307;0,852
26/02/2024;0,586;0,5309;0,8528
26/02/2024;0,5873;0,5314;0,8539
26/02/2024;0,5883;0,5322;0,8544
26/02/2024;0,5891;0,5327;0,8554
26/02/2024;0,5897;0,5327;0,8553
26/02/2024;0,5906;0,5331;0,8558
26/02/2024;0,5913;0,5335;0,8558
26/02/2024;0,5922;0,534;0,8562
26/02/2024;0,5933;0,5351;0,8568
26/02/2024;0,5942;0,5356;0,8575
26/02/2024;0,5951;0,5366;0,8581
26/02/2024;0,5954;0,5371;0,8583
26/02/2024;0,5961;0,5379;0,8589
26/02/2024;0,5967;0,5384;0,8593
26/02/2024;0,5974;0,5391;0,8595
26/02/2024;0,598;0,5396;0,8592
26/02/2024;0,5989;0,5407;0,8598
26/02/2024;0,5996;0,5414;0,8599
26/02/2024;0,6;0,5416;0,8599
26/02/2024;0,6003;0,5418;0,8602
26/02/2024;0,6016;0,5425;0,8606
26/02/2024;0,6015;0,5434;0,8604
26/02/2024;0,6029;0,5445;0,8613
26/02/2024;0,6032;0,5457;0,8617
26/02/2024;0,6034;0,5459;0,8617
26/02/2024;0,6039;0,5467;0,862
26/02/2024;0,6045;0,547;0,8624
26/02/2024;0,6048;0,5469;0,8624
26/02/2024;0,6057;0,548;0,8634
26/02/2024;0,6065;0,5487;0,8638
26/02/2024;0,6066;0,5489;0,864
26/02/2024;0,6064;0,5487;0,8639
26/02/2024;0,6067;0,5486;0,8639
26/02/2024;0,6085;0,5494;0,8651
26/02/2024;0,608;0,5498;0,8651
26/02/2024;0,6084;0,5495;0,8652
26/02/2024;0,6083;0,5499;0,8655
26/02/2024;0,6086;0,5498;0,8655
26/02/2024;0,6087;0,5498;0,8659
26/02/2024;0,6091;0,5502;0,8661
26/02/2024;0,61;0,5506;0,8666
26/02/2024;0,6101;0,5512;0,8668
26/02/2024;0,6101;0,5515;0,8672
26/02/2024;0,6106;0,5523;0,8677
26/02/2024;0,6103;0,5523;0,8677
26/02/2024;0,6104;0,5528;0,8678
26/02/2024;0,6106;0,5532;0,868
26/02/2024;0,6101;0,5528;0,8677
26/02/2024;0,6105;0,5535;0,8681
26/02/2024;0,6107;0,554;0,8684
26/02/2024;0,6111;0,5547;0,8687
26/02/2024;0,61;0,5543;0,8682
26/02/2024;0,6103;0,5549;0,8686
26/02/2024;0,6105;0,5557;0,8693
26/02/2024;0,611;0,5561;0,8696
26/02/2024;0,6108;0,5569;0,8701
26/02/2024;0,6088;0,5558;0,8684
26/02/2024;0,6087;0,5557;0,8683
26/02/2024;0,6084;0,5558;0,8684
26/02/2024;0,6082;0,5561;0,8686
26/02/2024;0,6081;0,5559;0,8684
26/02/2024;0,6079;0,556;0,8686
26/02/2024;0,6078;0,5563;0,8688
26/02/2024;0,6072;0,5559;0,8684
26/02/2024;0,6071;0,556;0,8686
26/02/2024;0,6073;0,5564;0,8692
26/02/2024;0,6084;0,5572;0,8701
26/02/2024;0,6086;0,5578;0,8707
26/02/2024;0,6087;0,5581;0,871
26/02/2024;0,6087;0,5583;0,8712
26/02/2024;0,6089;0,5585;0,8716
26/02/2024;0,6089;0,5591;0,8717
26/02/2024;0,6093;0,5596;0,8725
26/02/2024;0,6097;0,5599;0,8731
26/02/2024;0,6106;0,5611;0,8742
26/02/2024;0,6111;0,5624;0,8755
26/02/2024;0,6099;0,5617;0,8747
26/02/2024;0,6094;0,5613;0,8746
26/02/2024;0,6085;0,561;0,8739
26/02/2024;0,6085;0,5612;0,8739
26/02/2024;0,609;0,5607;0,8735
26/02/2024;0,6081;0,5605;0,8734
26/02/2024;0,6081;0,5604;0,8732
26/02/2024;0,6085;0,5605;0,8732
26/02/2024;0,6082;0,5604;0,8733
26/02/2024;0,6084;0,5604;0,8737
26/02/2024;0,6078;0,5601;0,8731
26/02/2024;0,6072;0,5596;0,8724
26/02/2024;0,6059;0,5586;0,8712
26/02/2024;0,606;0,5584;0,8712
26/02/2024;0,6068;0,5589;0,8719
26/02/2024;0,6068;0,5589;0,8721
26/02/2024;0,6074;0,5597;0,873
26/02/2024;0,6076;0,56;0,8735
26/02/2024;0,6077;0,5602;0,8738
26/02/2024;0,6069;0,5597;0,873
27/02/2024;0,6069;0,5596;0,873
27/02/2024;0,6072;0,5599;0,8732
27/02/2024;0,6072;0,56;0,8734
27/02/2024;0,6066;0,5598;0,8732
27/02/2024;0,6074;0,5604;0,8738
27/02/2024;0,6067;0,5603;0,8738
27/02/2024;0,6064;0,5598;0,8732
27/02/2024;0,6058;0,5599;0,873
27/02/2024;0,6064;0,5598;0,8735
27/02/2024;0,6067;0,5603;0,8736
27/02/2024;0,6072;0,561;0,8745
27/02/2024;0,6063;0,5609;0,8744
27/02/2024;0,6065;0,5609;0,8743
27/02/2024;0,6063;0,5611;0,8744
27/02/2024;0,607;0,5616;0,875
27/02/2024;0,6066;0,5619;0,875
27/02/2024;0,6064;0,5624;0,8752
27/02/2024;0,6062;0,5623;0,8753
27/02/2024;0,6065;0,563;0,8754
27/02/2024;0,6059;0,5633;0,8757
27/02/2024;0,6052;0,5625;0,8747
27/02/2024;0,6054;0,5627;0,8748
27/02/2024;0,6055;0,563;0,875
27/02/2024;0,6051;0,5628;0,8746
27/02/2024;0,6042;0,5621;0,8739
27/02/2024;0,6046;0,5619;0,8738
27/02/2024;0,6047;0,5623;0,8742
27/02/2024;0,6043;0,5624;0,8742
27/02/2024;0,605;0,5627;0,8747
27/02/2024;0,605;0,5634;0,8753
27/02/2024;0,604;0,5633;0,8749
27/02/2024;0,6045;0,5634;0,8753
27/02/2024;0,6045;0,5638;0,8753
27/02/2024;0,6049;0,5645;0,8757
27/02/2024;0,6049;0,5648;0,8758
27/02/2024;0,6047;0,5652;0,8758
27/02/2024;0,6041;0,5653;0,8755
27/02/2024;0,6039;0,5655;0,8756
27/02/2024;0,6043;0,5661;0,876
27/02/2024;0,6031;0,5661;0,8759
27/02/2024;0,6028;0,5664;0,876
27/02/2024;0,6031;0,5666;0,8761
27/02/2024;0,6035;0,5673;0,8764
27/02/2024;0,6026;0,5677;0,8766
27/02/2024;0,6027;0,5684;0,8768
27/02/2024;0,6026;0,5687;0,8767
27/02/2024;0,6028;0,569;0,8767
27/02/2024;0,6028;0,5692;0,8766
27/02/2024;0,6022;0,5692;0,8763
27/02/2024;0,6024;0,5695;0,8765
27/02/2024;0,6026;0,5696;0,8767
27/02/2024;0,6021;0,5696;0,8764
27/02/2024;0,6023;0,5701;0,8766
27/02/2024;0,6029;0,571;0,8769
27/02/2024;0,6021;0,5705;0,8765
27/02/2024;0,6022;0,5712;0,8767
27/02/2024;0,6024;0,5718;0,8773
27/02/2024;0,6022;0,5718;0,8771
27/02/2024;0,6023;0,5725;0,8772
27/02/2024;0,6028;0,5729;0,8779
27/02/2024;0,6029;0,5736;0,8783
27/02/2024;0,6019;0,5735;0,8779
27/02/2024;0,6023;0,5741;0,8779
27/02/2024;0,6022;0,5745;0,878
27/02/2024;0,6023;0,575;0,8783
27/02/2024;0,6014;0,5751;0,8782
27/02/2024;0,602;0,576;0,8785
27/02/2024;0,6011;0,5755;0,8778
27/02/2024;0,601;0,5758;0,8778
27/02/2024;0,6005;0,5758;0,8776
27/02/2024;0,6014;0,5768;0,8785
27/02/2024;0,6002;0,5765;0,8779
27/02/2024;0,6004;0,5768;0,8777
27/02/2024;0,6001;0,5766;0,8774
27/02/2024;0,6004;0,5767;0,8775
27/02/2024;0,6005;0,5767;0,8775
27/02/2024;0,5994;0,5765;0,877
27/02/2024;0,6005;0,5775;0,8777
27/02/2024;0,6;0,577;0,8774
27/02/2024;0,5986;0,5763;0,8764
27/02/2024;0,5987;0,5764;0,8765
27/02/2024;0,5992;0,5765;0,8764
27/02/2024;0,5976;0,5755;0,8755
27/02/2024;0,5977;0,5753;0,8754
27/02/2024;0,5975;0,5747;0,8749
27/02/2024;0,5974;0,5746;0,8752
27/02/2024;0,5961;0,5738;0,874
27/02/2024;0,5963;0,5738;0,8742
27/02/2024;0,5968;0,5739;0,8745
27/02/2024;0,5965;0,5737;0,8744
27/02/2024;0,5967;0,574;0,8745
27/02/2024;0,5963;0,5735;0,8743
27/02/2024;0,5954;0,5727;0,8736
27/02/2024;0,5974;0,5741;0,875
27/02/2024;0,5964;0,5734;0,8746
27/02/2024;0,597;0,5741;0,8751
27/02/2024;0,5963;0,5738;0,8751
27/02/2024;0,5963;0,5738;0,8747
27/02/2024;0,5959;0,5739;0,8745
27/02/2024;0,5965;0,5742;0,875
27/02/2024;0,5956;0,5741;0,8745
27/02/2024;0,5957;0,574;0,8746
27/02/2024;0,596;0,5738;0,8745
27/02/2024;0,5945;0,5734;0,8738
27/02/2024;0,5943;0,5732;0,8737
27/02/2024;0,5935;0,5725;0,8727
27/02/2024;0,5938;0,5725;0,8729
27/02/2024;0,5933;0,5722;0,8728
27/02/2024;0,5932;0,5721;0,8726
27/02/2024;0,5927;0,5718;0,8721
27/02/2024;0,5925;0,5721;0,8722
27/02/2024;0,5927;0,5721;0,8723
27/02/2024;0,5925;0,5721;0,872
27/02/2024;0,5924;0,5722;0,872
27/02/2024;0,592;0,5719;0,8716
27/02/2024;0,5914;0,5713;0,871
27/02/2024;0,5917;0,5715;0,8711
27/02/2024;0,5912;0,5714;0,8709
27/02/2024;0,5915;0,5718;0,8709
27/02/2024;0,5911;0,5713;0,8708
27/02/2024;0,5903;0,5709;0,8702
27/02/2024;0,5903;0,5707;0,8702
27/02/2024;0,5898;0,57;0,8699
27/02/2024;0,59;0,5702;0,8699
27/02/2024;0,5901;0,5705;0,87
27/02/2024;0,59;0,5704;0,8701
27/02/2024;0,59;0,5704;0,8699
27/02/2024;0,5897;0,5703;0,8699
27/02/2024;0,5893;0,5704;0,8697
27/02/2024;0,5889;0,5706;0,868
27/02/2024;0,5892;0,5709;0,8679
27/02/2024;0,5888;0,5705;0,8676
27/02/2024;0,5887;0,5707;0,8675
27/02/2024;0,5885;0,57;0,8675
27/02/2024;0,5887;0,5703;0,8678
27/02/2024;0,5875;0,5696;0,8672
27/02/2024;0,5878;0,569;0,8671
27/02/2024;0,5875;0,5692;0,8668
27/02/2024;0,5863;0,5678;0,8653
27/02/2024;0,5862;0,5678;0,8654
27/02/2024;0,5859;0,5675;0,8651
27/02/2024;0,5861;0,5676;0,8653
27/02/2024;0,5862;0,5677;0,8657
27/02/2024;0,5863;0,5677;0,8658
27/02/2024;0,5868;0,5682;0,867
27/02/2024;0,5861;0,5677;0,8663
27/02/2024;0,5862;0,5676;0,8666
27/02/2024;0,5875;0,5681;0,8675
27/02/2024;0,5878;0,5683;0,8681
27/02/2024;0,5879;0,5685;0,8687
27/02/2024;0,5879;0,5686;0,8689
27/02/2024;0,5885;0,5687;0,8694
27/02/2024;0,5886;0,5687;0,8696
27/02/2024;0,5891;0,5685;0,8696
27/02/2024;0,5898;0,5686;0,8701
27/02/2024;0,59;0,5685;0,8706
27/02/2024;0,5904;0,5682;0,8705
27/02/2024;0,5911;0,5683;0,8707
27/02/2024;0,5925;0,5685;0,8716
27/02/2024;0,5941;0,5691;0,8726
27/02/2024;0,594;0,5684;0,8723
27/02/2024;0,5956;0,5686;0,873
27/02/2024;0,5968;0,5692;0,8741
27/02/2024;0,5976;0,5693;0,8747
27/02/2024;0,5986;0,5695;0,8757
27/02/2024;0,5994;0,569;0,8758
27/02/2024;0,6001;0,569;0,8768
27/02/2024;0,6014;0,5693;0,8773
27/02/2024;0,6028;0,5697;0,8782
27/02/2024;0,603;0,5688;0,8782
27/02/2024;0,6051;0,5701;0,8804
27/02/2024;0,6059;0,5705;0,8807
27/02/2024;0,6087;0,5711;0,8827
27/02/2024;0,6098;0,5712;0,8833
27/02/2024;0,6113;0,5714;0,884
27/02/2024;0,6143;0,5723;0,8854
27/02/2024;0,6171;0,5721;0,886
27/02/2024;0,6213;0,5727;0,8876
27/02/2024;0,6242;0,5732;0,8882
27/02/2024;0,6273;0,5737;0,8893
27/02/2024;0,6302;0,5741;0,89
27/02/2024;0,6339;0,5751;0,8919
27/02/2024;0,6375;0,5757;0,8932
27/02/2024;0,6417;0,5772;0,8957
27/02/2024;0,6451;0,5777;0,8973
27/02/2024;0,6485;0,5788;0,8987
27/02/2024;0,654;0,5793;0,9003
27/02/2024;0,66;0,5806;0,9035
27/02/2024;0,6643;0,5818;0,9059
27/02/2024;0,668;0,5828;0,9078
27/02/2024;0,6697;0,5836;0,909
27/02/2024;0,6733;0,5844;0,9109
27/02/2024;0,676;0,5854;0,9127
27/02/2024;0,6788;0,5869;0,9147
27/02/2024;0,6819;0,589;0,917
27/02/2024;0,6834;0,5907;0,9181
27/02/2024;0,6873;0,5928;0,9206
27/02/2024;0,6901;0,5954;0,9231
27/02/2024;0,6924;0,5974;0,9249
27/02/2024;0,6949;0,6;0,9268
27/02/2024;0,6969;0,602;0,9284
27/02/2024;0,6993;0,604;0,93
27/02/2024;0,7006;0,6053;0,931
27/02/2024;0,7027;0,6077;0,9327
27/02/2024;0,7047;0,6103;0,9345
27/02/2024;0,7066;0,6125;0,9362
27/02/2024;0,7078;0,615;0,9373
27/02/2024;0,7096;0,6167;0,9387
27/02/2024;0,7123;0,6195;0,9408
27/02/2024;0,7129;0,6208;0,9413
27/02/2024;0,7154;0,6229;0,9431
27/02/2024;0,717;0,6253;0,9442
27/02/2024;0,7196;0,6263;0,9451
27/02/2024;0,7227;0,6286;0,9473
27/02/2024;0,7239;0,6294;0,9485
27/02/2024;0,7266;0,6312;0,9506
27/02/2024;0,7287;0,6327;0,9526
27/02/2024;0,7305;0,6347;0,9543
27/02/2024;0,7327;0,6372;0,9566
27/02/2024;0,7341;0,6385;0,9579
27/02/2024;0,7362;0,6404;0,96
27/02/2024;0,7382;0,6418;0,9613
27/02/2024;0,7411;0,6443;0,9636
27/02/2024;0,7443;0,6467;0,9655
27/02/2024;0,7476;0,6492;0,9674
27/02/2024;0,75;0,6519;0,9697
27/02/2024;0,7544;0,6551;0,9717
27/02/2024;0,7568;0,6645;0,9737
27/02/2024;0,7589;0,6684;0,9759
27/02/2024;0,7606;0,6727;0,9778
27/02/2024;0,7626;0,6767;0,9799
27/02/2024;0,7649;0,681;0,982
27/02/2024;0,7666;0,685;0,9838
27/02/2024;0,7682;0,6895;0,9854
27/02/2024;0,7704;0,6934;0,9871
27/02/2024;0,7729;0,6981;0,9893
27/02/2024;0,775;0,7024;0,991
27/02/2024;0,7791;0,7068;0,9926
27/02/2024;0,7801;0,7108;0,9938
27/02/2024;0,7818;0,715;0,9957
27/02/2024;0,7831;0,7191;0,9969
27/02/2024;0,7844;0,7238;0,9986
27/02/2024;0,7865;0,728;1,0005
27/02/2024;0,7869;0,7319;1,0011
27/02/2024;0,7883;0,7359;1,0023
27/02/2024;0,7912;0,7404;1,0053
27/02/2024;0,7916;0,7446;1,006
27/02/2024;0,7923;0,746;1,0067
27/02/2024;0,7977;0,7474;1,008
27/02/2024;0,7992;0,7488;1,0099
27/02/2024;0,8027;0,7509;1,012
27/02/2024;0,8047;0,7527;1,013
27/02/2024;0,8059;0,7544;1,0129
27/02/2024;0,8081;0,7564;1,0139
27/02/2024;0,8092;0,7583;1,0139
27/02/2024;0,8113;0,7685;1,0154
27/02/2024;0,8134;0,7718;1,017
27/02/2024;0,8157;0,7759;1,0184
27/02/2024;0,8175;0,7798;1,0196
27/02/2024;0,8191;0,7837;1,0201
27/02/2024;0,8211;0,7868;1,0214
27/02/2024;0,8226;0,7906;1,0227
27/02/2024;0,8244;0,7944;1,024
27/02/2024;0,826;0,7976;1,0252
27/02/2024;0,8279;0,801;1,0268
27/02/2024;0,8296;0,8048;1,0284
27/02/2024;0,832;0,8089;1,0298
27/02/2024;0,8339;0,8125;1,031
27/02/2024;0,8358;0,8162;1,0323
27/02/2024;0,8378;0,8197;1,0336
27/02/2024;0,838;0,8236;1,0342
27/02/2024;0,8403;0,8272;1,0357
27/02/2024;0,8414;0,8304;1,0368
27/02/2024;0,8431;0,8334;1,0379
27/02/2024;0,8442;0,837;1,039
27/02/2024;0,8456;0,8397;1,0404
27/02/2024;0,8463;0,8423;1,0411
27/02/2024;0,8473;0,8438;1,0419
27/02/2024;0,8483;0,8451;1,0428
27/02/2024;0,8497;0,8464;1,044
27/02/2024;0,8501;0,8475;1,045
